"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CTNNA3",22.6088185142235,-1.95104241521185,0.0820101874905175,-23.7902445405022,4.21412887239878e-125,9.43584151724804e-125
"IGDCC3",11.8134257505358,3.31157521916915,0.0369359054019824,89.657345153137,0,0
"ACY1",13.966280134065,-0.223947993458486,0.0585233192076192,-3.82664545501941,0.000129901403515915,0.000145700394073248
"CA5B",11.3455047662647,-0.32945141453141,0.0665049442234832,-4.95378829917249,7.2782390015036e-07,8.53121481166969e-07
"KCNA5",10.9825533519573,4.50684392703465,0.0524336787918326,85.9532275987597,0,0
"CYB561D1",21.0489871808557,-0.737178916632977,0.0557754467688956,-13.2169074268013,7.00868218853148e-40,1.08948155133971e-39
"MAGOHB",8.32159838135493,0.795060632837001,0.0549106769865937,14.4791628234908,1.64083467153287e-47,2.66519755969323e-47
"KIAA1328",12.6859774017894,0.976070889294964,0.041542433172835,23.4957563808088,4.50723064263512e-122,9.99482306022056e-122
"CPS1",8.30119173331962,-0.799837259249745,0.100326300826376,-7.97235872011205,1.55674155259999e-15,2.02174227610388e-15
"CCDC146",10.6765384869918,-0.517847929920478,0.0727225098013387,-7.12087538418463,1.07243723363825e-12,1.35468235795693e-12
"LSM11",15.5218093078002,1.18312634712382,0.0352031087007045,33.6085757988795,1.2571891150745e-247,4.01490553272891e-247
"FDXR",13.3558586918254,-0.245458081747891,0.0595863117769516,-4.11937027864235,3.79909229665724e-05,4.3150184110181e-05
"LYL1",4.8260480022448,-0.5665184108468,0.110098762095197,-5.14554750721863,2.66741683815266e-07,3.14489375012872e-07
"DMAC2L",25.2933629146674,-0.852013527753336,0.0527571682821134,-16.1497206066346,1.14077216708433e-58,1.95716543659105e-58
"PIGA",11.2362518912026,0.212697595387569,0.0560794764843376,3.79278853373343,0.000148965006583998,0.000166870989257353
"AGA",10.1258049589324,-1.2254401659011,0.0949132125022552,-12.9111651960151,3.89364178802203e-38,5.98141605159676e-38
"GADD45G",15.7599924769554,1.63927105784548,0.0556561983410944,29.4535219203987,1.13477755440549e-190,3.14835750920704e-190
"ROM1",25.6519618863366,-1.27333095495001,0.0609426867976693,-20.8939090456823,6.08307115117116e-97,1.22793256518287e-96
